Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
28.468,TraderOne,Tick,241,186,55,-55,147700,147800,4621,-7421,-12921,OK
28.468,TraderTwo,Tick,0,10,-10,0,147700,147800,294,1468706,-8294,OK
28.468,TraderThree,Tick,130,39,91,39,147700,147800,4962,-19072562,132338,OK
28.781,TraderOne,Tick,241,186,55,-55,147700,147600,4621,-7421,-1921,OK
28.781,TraderTwo,Tick,0,10,-10,0,147700,147600,294,1468706,-8294,OK
28.781,TraderThree,Tick,130,39,91,39,147700,147600,4962,-19072562,124538,OK
28.953,TraderOne,Tick,241,186,55,-55,147700,147600,4621,-7421,-1921,OK
28.953,TraderTwo,Tick,0,10,-10,0,147700,147600,294,1468706,-8294,OK
28.953,TraderThree,Tick,130,39,91,39,147700,147600,4962,-19072562,124538,OK
29.312,TraderOne,Tick,241,186,55,-55,147700,147600,4621,-7421,-1921,OK
29.312,TraderTwo,Tick,0,10,-10,0,147700,147600,294,1468706,-8294,OK
29.312,TraderThree,Tick,130,39,91,39,147700,147600,4962,-19072562,124538,OK
29.515,TraderOne,Tick,241,186,55,-55,147700,147600,4621,-7421,-1921,OK
29.515,TraderTwo,Tick,0,10,-10,0,147700,147600,294,1468706,-8294,OK
29.515,TraderThree,Tick,130,39,91,39,147700,147600,4962,-19072562,124538,OK
29.734,TraderOne,Tick,241,186,55,-55,147700,147600,4621,-7421,-1921,OK
29.734,TraderTwo,Tick,0,10,-10,0,147700,147600,294,1468706,-8294,OK
29.734,TraderThree,Tick,130,39,91,39,147700,147600,4962,-19072562,124538,OK
29.968,TraderOne,Tick,241,196,45,-45,147700,147600,4474,-12274,-7774,OK
29.968,TraderTwo,Tick,0,10,-10,0,147700,147600,294,1468706,-8294,OK
29.968,TraderThree,Tick,130,39,91,39,147700,147600,4962,-19072562,124538,OK
30.281,TraderOne,Tick,241,196,45,-45,147700,147600,4474,-12274,-7774,OK
30.281,TraderTwo,Tick,0,10,-10,0,147700,147600,294,1468706,-8294,OK
30.281,TraderThree,Tick,130,39,91,39,147700,147600,4962,-19072562,124538,OK
30.453,TraderOne,Tick,241,196,45,-45,147700,147600,4474,-12274,-7774,OK
30.453,TraderTwo,Tick,0,10,-10,0,147700,147600,294,1468706,-8294,OK
30.453,TraderThree,Tick,130,39,91,39,147700,147600,4962,-19072562,124538,OK
30.703,TraderOne,Tick,241,196,45,-45,147700,147400,4474,-12274,-3274,OK
30.703,TraderTwo,Tick,0,10,-10,0,147700,147400,294,1468706,-7294,OK
30.703,TraderThree,Tick,130,39,91,39,147700,147400,4962,-19072562,107638,OK
30.984,TraderOne,Tick,241,196,45,-45,147700,147400,4474,-12274,-3274,OK
30.984,TraderTwo,Tick,0,10,-10,0,147700,147400,294,1468706,-7294,OK
30.984,TraderThree,Tick,130,39,91,39,147700,147400,4962,-19072562,107638,OK
31.265,TraderOne,Tick,241,196,45,-45,147700,147400,4474,-12274,-3274,OK
31.265,TraderTwo,Tick,0,10,-10,0,147700,147400,294,1468706,-7294,OK
31.265,TraderThree,Tick,130,39,91,39,147700,147400,4962,-19072562,107638,OK
31.562,TraderOne,Tick,251,196,55,-55,147000,147400,4768,-8568,-19568,OK
31.562,TraderTwo,Tick,0,10,-10,0,147000,147400,294,1468706,-3294,OK
31.562,TraderThree,Tick,130,39,91,39,147000,147400,4962,-19072562,71238,OK
31.765,TraderOne,Tick,251,196,55,-55,147000,147400,4768,-8568,-19568,OK
31.765,TraderTwo,Tick,0,10,-10,0,147000,147400,294,1468706,-3294,OK
31.765,TraderThree,Tick,130,39,91,39,147000,147400,4962,-19072562,71238,OK
31.984,TraderOne,Tick,261,196,65,-65,147000,147400,4621,-3421,-16421,OK
31.984,TraderTwo,Tick,0,10,-10,0,147000,147400,294,1468706,-3294,OK
31.984,TraderThree,Tick,130,39,91,39,147000,147400,4962,-19072562,71238,OK
32.234,TraderOne,Tick,261,196,65,-65,147000,147400,4621,-3421,-16421,OK
32.234,TraderTwo,Tick,0,10,-10,0,147000,147400,294,1468706,-3294,OK
32.234,TraderThree,Tick,130,39,91,39,147000,147400,4962,-19072562,71238,OK
32.5,TraderOne,Tick,261,206,55,-55,147100,147400,4915,-9715,-20715,OK
32.5,TraderTwo,Tick,0,10,-10,0,147100,147400,294,1468706,-3294,OK
32.5,TraderThree,Tick,130,39,91,39,147100,147400,4962,-19072562,71238,OK
32.812,TraderOne,Tick,261,206,55,-55,147100,147600,4915,-9715,-20715,OK
32.812,TraderTwo,Tick,0,10,-10,0,147100,147600,294,1468706,-5294,OK
32.812,TraderThree,Tick,130,39,91,39,147100,147600,4962,-19072562,97238,OK
32.984,TraderOne,Tick,261,216,45,-45,147000,147600,5209,-15009,-24009,OK
32.984,TraderTwo,Tick,0,10,-10,0,147000,147600,294,1468706,-5294,OK
32.984,TraderThree,Tick,130,39,91,39,147000,147600,4962,-19072562,97238,OK
33.296,TraderOne,Tick,261,216,45,-45,147000,147600,5209,-15009,-24009,OK
33.296,TraderTwo,Tick,0,10,-10,0,147000,147600,294,1468706,-5294,OK
33.296,TraderThree,Tick,130,39,91,39,147000,147600,4962,-19072562,97238,OK
33.515,TraderOne,Tick,261,216,45,-45,147000,147600,5209,-15009,-24009,OK
33.515,TraderTwo,Tick,0,10,-10,0,147000,147600,294,1468706,-5294,OK
33.515,TraderThree,Tick,130,39,91,39,147000,147600,4962,-19072562,97238,OK
33.765,TraderOne,Tick,261,226,35,-35,146900,147600,5503,-19303,-26303,OK
33.765,TraderTwo,Tick,0,10,-10,0,146900,147600,294,1468706,-5294,OK
33.765,TraderThree,Tick,130,39,91,39,146900,147600,4962,-19072562,97238,OK
34.0,TraderOne,Tick,261,226,35,-35,146900,147600,5503,-19303,-26303,OK
34.0,TraderTwo,Tick,0,10,-10,0,146900,147600,294,1468706,-5294,OK
34.0,TraderThree,Tick,130,39,91,39,146900,147600,4962,-19072562,97238,OK
34.234,TraderOne,Tick,261,226,35,-35,146900,147200,5503,-19303,-26303,OK
34.234,TraderTwo,Tick,0,10,-10,0,146900,147200,294,1468706,-1294,OK
34.234,TraderThree,Tick,130,39,91,39,146900,147200,4962,-19072562,45238,OK
34.515,TraderOne,Tick,261,226,35,-35,146900,147200,5503,-19303,-26303,OK
34.515,TraderTwo,Tick,0,10,-10,0,146900,147200,294,1468706,-1294,OK
34.515,TraderThree,Tick,130,39,91,39,146900,147200,4962,-19072562,45238,OK
34.734,TraderOne,Tick,261,226,35,-35,146900,147200,5503,-19303,-26303,OK
34.734,TraderTwo,Tick,0,10,-10,0,146900,147200,294,1468706,-1294,OK
34.734,TraderThree,Tick,130,39,91,39,146900,147200,4962,-19072562,45238,OK
35.015,TraderOne,Tick,261,226,35,-35,146900,147200,5503,-19303,-26303,OK
35.015,TraderTwo,Tick,0,10,-10,0,146900,147200,294,1468706,-1294,OK
35.015,TraderThree,Tick,130,39,91,39,146900,147200,4962,-19072562,45238,OK
35.203,TraderOne,Tick,261,226,35,-35,146900,147300,5503,-19303,-26303,OK
35.203,TraderTwo,Tick,0,10,-10,0,146900,147300,294,1468706,-2294,OK
35.203,TraderThree,Tick,130,39,91,39,146900,147300,4962,-19072562,58238,OK
35.968,TraderOne,Tick,261,236,25,-25,147100,147000,5356,-22156,-19656,OK
35.968,TraderTwo,Tick,0,10,-10,0,147100,147000,294,1468706,-2294,OK
35.968,TraderThree,Tick,130,39,91,39,147100,147000,4962,-19072562,46538,OK
36.078,TraderOne,Tick,261,236,25,-25,147100,147000,5356,-22156,-19656,OK
36.078,TraderTwo,Tick,0,10,-10,0,147100,147000,294,1468706,-2294,OK
36.078,TraderThree,Tick,130,39,91,39,147100,147000,4962,-19072562,46538,OK
36.234,TraderOne,Tick,261,246,15,-15,147200,147000,5650,-23450,-20450,OK
36.234,TraderTwo,Tick,0,10,-10,0,147200,147000,294,1468706,-3294,OK
36.234,TraderThree,Tick,130,39,91,39,147200,147000,4962,-19072562,55638,OK
36.453,TraderOne,Tick,261,253,8,-8,147200,147000,5856,-24356,-22756,OK
36.453,TraderTwo,Tick,0,10,-10,0,147200,147000,294,1468706,-3294,OK
36.453,TraderThree,Tick,130,39,91,39,147200,147000,4962,-19072562,55638,OK
36.718,TraderOne,Tick,261,253,8,-8,147200,147000,5856,-24356,-22756,OK
36.718,TraderTwo,Tick,0,10,-10,0,147200,147000,294,1468706,-3294,OK
36.718,TraderThree,Tick,130,39,91,39,147200,147000,4962,-19072562,55638,OK
36.984,TraderOne,Tick,261,253,8,-8,147200,147000,5856,-24356,-22756,OK
36.984,TraderTwo,Tick,0,10,-10,0,147200,147000,294,1468706,-3294,OK
36.984,TraderThree,Tick,130,39,91,39,147200,147000,4962,-19072562,55638,OK
37.296,TraderOne,Tick,261,253,8,-8,147200,147000,5856,-24356,-22756,OK
37.296,TraderTwo,Tick,0,10,-10,0,147200,147000,294,1468706,-3294,OK
37.296,TraderThree,Tick,130,39,91,39,147200,147000,4962,-19072562,55638,OK
37.5,TraderOne,Tick,261,253,8,-8,147200,147300,5856,-24356,-25156,OK
37.5,TraderTwo,Tick,0,10,-10,0,147200,147300,294,1468706,-3294,OK
37.5,TraderThree,Tick,130,39,91,39,147200,147300,4962,-19072562,67338,OK
37.718,TraderOne,Tick,261,253,8,-8,147200,147300,5856,-24356,-25156,OK
37.718,TraderTwo,Tick,0,10,-10,0,147200,147300,294,1468706,-3294,OK
37.718,TraderThree,Tick,130,39,91,39,147200,147300,4962,-19072562,67338,OK
38.0,TraderOne,Tick,261,253,8,-8,147200,147300,5856,-24356,-25156,OK
38.0,TraderTwo,Tick,0,10,-10,0,147200,147300,294,1468706,-3294,OK
38.0,TraderThree,Tick,130,39,91,39,147200,147300,4962,-19072562,67338,OK
38.296,TraderOne,Tick,261,253,8,-8,147200,147300,5856,-24356,-25156,OK
38.296,TraderTwo,Tick,0,10,-10,0,147200,147300,294,1468706,-3294,OK
38.296,TraderThree,Tick,130,39,91,39,147200,147300,4962,-19072562,67338,OK
38.5,TraderOne,Tick,261,253,8,-8,147200,147300,5856,-24356,-25156,OK
38.5,TraderTwo,Tick,0,10,-10,0,147200,147300,294,1468706,-3294,OK
38.5,TraderThree,Tick,130,39,91,39,147200,147300,4962,-19072562,67338,OK
38.765,TraderOne,Tick,261,253,8,-8,147200,147300,5856,-24356,-25156,OK
38.765,TraderTwo,Tick,0,10,-10,0,147200,147300,294,1468706,-3294,OK
38.765,TraderThree,Tick,130,39,91,39,147200,147300,4962,-19072562,67338,OK
39.0,TraderOne,Tick,271,253,18,-18,147500,147300,6151,-24651,-21051,OK
39.0,TraderTwo,Tick,0,10,-10,0,147500,147300,294,1468706,-6294,OK
39.0,TraderThree,Tick,130,39,91,39,147500,147300,4962,-19072562,94638,OK
39.234,TraderOne,Tick,281,253,28,-28,147000,147300,6004,-23504,-29104,OK
39.234,TraderTwo,Tick,0,10,-10,0,147000,147300,294,1468706,-2294,OK
39.234,TraderThree,Tick,130,39,91,39,147000,147300,4962,-19072562,58238,OK
39.484,TraderOne,Tick,281,263,18,-18,147800,147300,5856,-24356,-20756,OK
39.484,TraderTwo,Tick,0,10,-10,0,147800,147300,294,1468706,-6294,OK
39.484,TraderThree,Tick,130,39,91,39,147800,147300,4962,-19072562,94638,OK
39.718,TraderOne,Tick,281,263,18,-18,147800,147300,5856,-24356,-20756,OK
39.718,TraderTwo,Tick,0,10,-10,0,147800,147300,294,1468706,-6294,OK
39.718,TraderThree,Tick,130,39,91,39,147800,147300,4962,-19072562,94638,OK
40.046,TraderOne,Tick,281,263,18,-18,147800,147300,5856,-24356,-20756,OK
40.046,TraderTwo,Tick,0,10,-10,0,147800,147300,294,1468706,-6294,OK
40.046,TraderThree,Tick,130,39,91,39,147800,147300,4962,-19072562,94638,OK
40.281,TraderOne,Tick,281,263,18,-18,147800,147300,5856,-24356,-20756,OK
40.281,TraderTwo,Tick,0,10,-10,0,147800,147300,294,1468706,-6294,OK
40.281,TraderThree,Tick,130,39,91,39,147800,147300,4962,-19072562,94638,OK
40.546,TraderOne,Tick,281,273,8,-8,147900,147300,5709,-24209,-22609,OK
40.546,TraderTwo,Tick,0,10,-10,0,147900,147300,294,1468706,-6294,OK
40.546,TraderThree,Tick,130,39,91,39,147900,147300,4962,-19072562,94638,OK
40.734,TraderOne,Tick,281,273,8,-8,147900,147300,5709,-24209,-22609,OK
40.734,TraderTwo,Tick,0,10,-10,0,147900,147300,294,1468706,-6294,OK
40.734,TraderThree,Tick,130,39,91,39,147900,147300,4962,-19072562,94638,OK
41.031,TraderOne,Tick,281,273,8,-8,147900,147300,5709,-24209,-22609,OK
41.031,TraderTwo,Tick,0,10,-10,0,147900,147300,294,1468706,-6294,OK
41.031,TraderThree,Tick,130,39,91,39,147900,147300,4962,-19072562,94638,OK
41.25,TraderOne,Tick,281,273,8,-8,147900,147300,5709,-24209,-22609,OK
41.25,TraderTwo,Tick,0,10,-10,0,147900,147300,294,1468706,-6294,OK
41.25,TraderThree,Tick,130,39,91,39,147900,147300,4962,-19072562,94638,OK
41.5,TraderOne,Tick,281,273,8,-8,147900,147300,5709,-24209,-22609,OK
41.5,TraderTwo,Tick,0,10,-10,0,147900,147300,294,1468706,-6294,OK
41.5,TraderThree,Tick,130,39,91,39,147900,147300,4962,-19072562,94638,OK
41.812,TraderOne,Tick,281,273,8,-8,147900,147300,5709,-24209,-22609,OK
41.812,TraderTwo,Tick,0,10,-10,0,147900,147300,294,1468706,-6294,OK
41.812,TraderThree,Tick,130,39,91,39,147900,147300,4962,-19072562,94638,OK
42.0,TraderOne,Tick,281,273,8,-8,147900,147300,5709,-24209,-22609,OK
42.0,TraderTwo,Tick,0,10,-10,0,147900,147300,294,1468706,-6294,OK
42.0,TraderThree,Tick,130,39,91,39,147900,147300,4962,-19072562,94638,OK
42.234,TraderOne,Tick,281,281,0,0,147500,147200,5591,-23291,-23291,OK
42.234,TraderTwo,Tick,0,10,-10,0,147500,147200,294,1468706,-5294,OK
42.234,TraderThree,Tick,130,39,91,39,147500,147200,4962,-19072562,81638,OK
42.5,TraderOne,Tick,281,281,0,0,147500,147200,5591,-23291,-23291,OK
42.5,TraderTwo,Tick,0,10,-10,0,147500,147200,294,1468706,-5294,OK
42.5,TraderThree,Tick,130,39,91,39,147500,147200,4962,-19072562,81638,OK
42.765,TraderOne,Tick,281,281,0,0,147500,147200,5591,-23291,-23291,OK
42.765,TraderTwo,Tick,0,10,-10,0,147500,147200,294,1468706,-5294,OK
42.765,TraderThree,Tick,130,39,91,39,147500,147200,4962,-19072562,81638,OK
43.015,TraderOne,Tick,281,281,0,0,147500,147200,5591,-23291,-23291,OK
43.015,TraderTwo,Tick,0,10,-10,0,147500,147200,294,1468706,-5294,OK
43.015,TraderThree,Tick,130,39,91,39,147500,147200,4962,-19072562,81638,OK
43.281,TraderOne,Tick,281,281,0,0,147500,147200,5591,-23291,-23291,OK
43.281,TraderTwo,Tick,0,10,-10,0,147500,147200,294,1468706,-5294,OK
43.281,TraderThree,Tick,130,39,91,39,147500,147200,4962,-19072562,81638,OK
43.453,TraderOne,Tick,281,281,0,0,147500,147200,5591,-23291,-23291,OK
43.453,TraderTwo,Tick,0,10,-10,0,147500,147200,294,1468706,-5294,OK
43.453,TraderThree,Tick,130,39,91,39,147500,147200,4962,-19072562,81638,OK
43.765,TraderOne,Tick,281,281,0,0,147500,147400,5591,-23291,-23291,OK
43.765,TraderTwo,Tick,0,10,-10,0,147500,147400,294,1468706,-6294,OK
43.765,TraderThree,Tick,130,39,91,39,147500,147400,4962,-19072562,98538,OK
44.062,TraderOne,Tick,281,281,0,0,147500,147400,5591,-23291,-23291,OK
44.062,TraderTwo,Tick,0,10,-10,0,147500,147400,294,1468706,-6294,OK
44.062,TraderThree,Tick,130,39,91,39,147500,147400,4962,-19072562,98538,OK
44.218,TraderOne,Tick,281,281,0,0,147500,147400,5591,-23291,-23291,OK
44.218,TraderTwo,Tick,0,10,-10,0,147500,147400,294,1468706,-6294,OK
44.218,TraderThree,Tick,130,39,91,39,147500,147400,4962,-19072562,98538,OK
44.453,TraderOne,Tick,281,281,0,0,147500,147400,5591,-23291,-23291,OK
44.453,TraderTwo,Tick,0,10,-10,0,147500,147400,294,1468706,-6294,OK
44.453,TraderThree,Tick,130,39,91,39,147500,147400,4962,-19072562,98538,OK
44.796,TraderOne,Tick,281,281,0,0,147500,147400,5591,-23291,-23291,OK
44.796,TraderTwo,Tick,0,10,-10,0,147500,147400,294,1468706,-6294,OK
44.796,TraderThree,Tick,130,39,91,39,147500,147400,4962,-19072562,98538,OK
45.015,TraderOne,Tick,281,291,-10,10,147700,147400,5443,-22143,-24143,OK
45.015,TraderTwo,Tick,0,10,-10,0,147700,147400,294,1468706,-7294,OK
45.015,TraderThree,Tick,130,39,91,39,147700,147400,4962,-19072562,107638,OK
45.265,TraderOne,Tick,281,291,-10,10,147700,147500,5443,-22143,-24143,OK
45.265,TraderTwo,Tick,0,10,-10,0,147700,147500,294,1468706,-8294,OK
45.265,TraderThree,Tick,130,39,91,39,147700,147500,4962,-19072562,120638,OK
45.718,TraderOne,Tick,281,291,-10,10,147700,147500,5443,-22143,-24143,OK
45.718,TraderTwo,Tick,0,10,-10,0,147700,147500,294,1468706,-8294,OK
45.718,TraderThree,Tick,130,39,91,39,147700,147500,4962,-19072562,120638,OK
45.75,TraderOne,Tick,281,291,-10,10,147400,147500,5443,-22143,-21143,OK
45.75,TraderTwo,Tick,0,10,-10,0,147400,147500,294,1468706,-5294,OK
45.75,TraderThree,Tick,130,49,81,39,147400,147500,5257,-17598857,93043,OK
46.046,TraderOne,Tick,281,291,-10,10,147400,147500,5443,-22143,-21143,OK
46.046,TraderTwo,Tick,0,10,-10,0,147400,147500,294,1468706,-5294,OK
46.046,TraderThree,Tick,130,57,73,57,147400,147500,5493,-19073093,94607,OK
46.281,TraderOne,Tick,281,291,-10,10,147400,147500,5443,-22143,-21143,OK
46.281,TraderTwo,Tick,0,10,-10,0,147400,147500,294,1468706,-5294,OK
46.281,TraderThree,Tick,130,57,73,57,147400,147500,5493,-19073093,94607,OK
46.484,TraderOne,Tick,291,291,0,0,147400,147500,5296,-23996,-23996,OK
46.484,TraderTwo,Tick,0,10,-10,0,147400,147500,294,1468706,-5294,OK
46.484,TraderThree,Tick,130,67,63,67,147400,147500,5788,-19073388,95312,OK
46.734,TraderOne,Tick,291,291,0,0,147400,147500,5296,-23996,-23996,OK
46.734,TraderTwo,Tick,0,10,-10,0,147400,147500,294,1468706,-5294,OK
46.734,TraderThree,Tick,130,67,63,67,147400,147500,5788,-19073388,95312,OK
47.0,TraderOne,Tick,291,291,0,0,147400,147500,5296,-23996,-23996,OK
47.0,TraderTwo,Tick,0,10,-10,0,147400,147500,294,1468706,-5294,OK
47.0,TraderThree,Tick,130,67,63,67,147400,147500,5788,-19073388,95312,OK
47.265,TraderOne,Tick,291,291,0,0,147400,147500,5296,-23996,-23996,OK
47.265,TraderTwo,Tick,0,10,-10,0,147400,147500,294,1468706,-5294,OK
47.265,TraderThree,Tick,130,67,63,67,147400,147500,5788,-19073388,95312,OK
47.531,TraderOne,Tick,291,291,0,0,147400,147500,5296,-23996,-23996,OK
47.531,TraderTwo,Tick,0,10,-10,0,147400,147500,294,1468706,-5294,OK
47.531,TraderThree,Tick,130,67,63,67,147400,147500,5788,-19073388,95312,OK
47.765,TraderOne,Tick,291,301,-10,10,147700,147500,5149,-24849,-26849,OK
47.765,TraderTwo,Tick,0,10,-10,0,147700,147500,294,1468706,-8294,OK
47.765,TraderThree,Tick,130,67,63,67,147700,147500,5788,-19073388,114212,OK
48.046,TraderOne,Tick,291,301,-10,10,147700,147500,5149,-24849,-26849,OK
48.046,TraderTwo,Tick,0,10,-10,0,147700,147500,294,1468706,-8294,OK
48.046,TraderThree,Tick,130,67,63,67,147700,147500,5788,-19073388,114212,OK
48.25,TraderOne,Tick,291,301,-10,10,147700,147500,5149,-24849,-26849,OK
48.25,TraderTwo,Tick,0,10,-10,0,147700,147500,294,1468706,-8294,OK
48.25,TraderThree,Tick,130,67,63,67,147700,147500,5788,-19073388,114212,OK
48.562,TraderOne,Tick,301,301,0,0,147100,147500,5002,-26702,-26702,OK
48.562,TraderTwo,Tick,0,10,-10,0,147100,147500,294,1468706,-4294,OK
48.562,TraderThree,Tick,130,67,63,67,147100,147500,5788,-19073388,89012,OK
48.796,TraderOne,Tick,301,301,0,0,147100,147500,5002,-26702,-26702,OK
48.796,TraderTwo,Tick,0,10,-10,0,147100,147500,294,1468706,-4294,OK
48.796,TraderThree,Tick,130,67,63,67,147100,147500,5788,-19073388,89012,OK
48.953,TraderOne,Tick,301,301,0,0,147100,147500,5002,-26702,-26702,OK
48.953,TraderTwo,Tick,0,10,-10,0,147100,147500,294,1468706,-4294,OK
48.953,TraderThree,Tick,130,67,63,67,147100,147500,5788,-19073388,89012,OK
49.218,TraderOne,Tick,301,301,0,0,147100,147500,5002,-26702,-26702,OK
49.218,TraderTwo,Tick,0,10,-10,0,147100,147500,294,1468706,-4294,OK
49.218,TraderThree,Tick,130,67,63,67,147100,147500,5788,-19073388,89012,OK
49.546,TraderOne,Tick,301,301,0,0,147100,147500,5002,-26702,-26702,OK
49.546,TraderTwo,Tick,0,10,-10,0,147100,147500,294,1468706,-4294,OK
49.546,TraderThree,Tick,130,67,63,67,147100,147500,5788,-19073388,89012,OK
49.718,TraderOne,Tick,301,301,0,0,147100,147500,5002,-26702,-26702,OK
49.718,TraderTwo,Tick,0,10,-10,0,147100,147500,294,1468706,-4294,OK
49.718,TraderThree,Tick,130,67,63,67,147100,147500,5788,-19073388,89012,OK
50.046,TraderOne,Tick,301,301,0,0,147100,147500,5002,-26702,-26702,OK
50.046,TraderTwo,Tick,0,10,-10,0,147100,147500,294,1468706,-4294,OK
50.046,TraderThree,Tick,130,67,63,67,147100,147500,5788,-19073388,89012,OK
50.218,TraderOne,Tick,301,301,0,0,147100,147500,5002,-26702,-26702,OK
50.218,TraderTwo,Tick,0,10,-10,0,147100,147500,294,1468706,-4294,OK
50.218,TraderThree,Tick,130,67,63,67,147100,147500,5788,-19073388,89012,OK
50.484,TraderOne,Tick,301,311,-10,10,147700,147500,4854,-26554,-28554,OK
50.484,TraderTwo,Tick,0,10,-10,0,147700,147500,294,1468706,-8294,OK
50.484,TraderThree,Tick,130,67,63,67,147700,147500,5788,-19073388,114212,OK
50.781,TraderOne,Tick,311,311,0,0,147400,147500,4707,-28407,-28407,OK
50.781,TraderTwo,Tick,0,10,-10,0,147400,147500,294,1468706,-5294,OK
50.781,TraderThree,Tick,130,77,53,77,147400,147500,6083,-19073683,96017,OK
51.015,TraderOne,Tick,311,311,0,0,147400,147500,4707,-28407,-28407,OK
51.015,TraderTwo,Tick,0,10,-10,0,147400,147500,294,1468706,-5294,OK
51.015,TraderThree,Tick,130,77,53,77,147400,147500,6083,-19073683,96017,OK
51.265,TraderOne,Tick,311,311,0,0,147400,147500,4707,-28407,-28407,OK
51.265,TraderTwo,Tick,0,10,-10,0,147400,147500,294,1468706,-5294,OK
51.265,TraderThree,Tick,130,77,53,77,147400,147500,6083,-19073683,96017,OK
51.484,TraderOne,Tick,311,321,-10,10,147300,147500,5002,-28702,-26702,OK
51.484,TraderTwo,Tick,0,10,-10,0,147300,147500,294,1468706,-4294,OK
51.484,TraderThree,Tick,130,87,43,87,147300,147500,6378,-19073978,92422,OK
51.796,TraderOne,Tick,311,321,-10,10,147300,147500,5002,-28702,-26702,OK
51.796,TraderTwo,Tick,0,10,-10,0,147300,147500,294,1468706,-4294,OK
51.796,TraderThree,Tick,130,87,43,87,147300,147500,6378,-19073978,92422,OK
52.031,TraderOne,Tick,311,321,-10,10,147300,147300,5002,-28702,-28702,OK
52.031,TraderTwo,Tick,0,10,-10,0,147300,147300,294,1468706,-4294,OK
52.031,TraderThree,Tick,130,97,33,97,147300,147300,6673,-19074273,74727,OK
52.25,TraderOne,Tick,311,321,-10,10,147300,147300,5002,-28702,-28702,OK
52.25,TraderTwo,Tick,0,10,-10,0,147300,147300,294,1468706,-4294,OK
52.25,TraderThree,Tick,130,97,33,97,147300,147300,6673,-19074273,74727,OK
52.5,TraderOne,Tick,311,321,-10,10,147300,147300,5002,-28702,-28702,OK
52.5,TraderTwo,Tick,0,10,-10,0,147300,147300,294,1468706,-4294,OK
52.5,TraderThree,Tick,130,97,33,97,147300,147300,6673,-19074273,74727,OK
52.765,TraderOne,Tick,311,321,-10,10,147300,147300,5002,-28702,-28702,OK
52.765,TraderTwo,Tick,0,10,-10,0,147300,147300,294,1468706,-4294,OK
52.765,TraderThree,Tick,130,97,33,97,147300,147300,6673,-19074273,74727,OK
52.968,TraderOne,Tick,311,321,-10,10,147300,147300,5002,-28702,-28702,OK
52.968,TraderTwo,Tick,0,10,-10,0,147300,147300,294,1468706,-4294,OK
52.968,TraderThree,Tick,130,97,33,97,147300,147300,6673,-19074273,74727,OK
53.218,TraderOne,Tick,311,321,-10,10,147300,147300,5002,-28702,-28702,OK
53.218,TraderTwo,Tick,0,10,-10,0,147300,147300,294,1468706,-4294,OK
53.218,TraderThree,Tick,130,97,33,97,147300,147300,6673,-19074273,74727,OK
53.515,TraderOne,Tick,311,321,-10,10,147300,147300,5002,-28702,-28702,OK
53.515,TraderTwo,Tick,0,10,-10,0,147300,147300,294,1468706,-4294,OK
53.515,TraderThree,Tick,130,97,33,97,147300,147300,6673,-19074273,74727,OK
53.531,TraderThree,Breach,130,107,23,107,147300,147300,6968,-19075568,73432,
53.546,TraderThree,Disconnect,130,107,23,107,147300,147300,6968,-19075568,73432,
53.765,TraderOne,Tick,311,321,-10,10,147300,147300,5002,-28702,-28702,OK
53.765,TraderTwo,Tick,0,10,-10,0,147300,147300,294,1468706,-4294,OK
53.765,TraderThree,Tick,130,107,23,107,147300,147300,6968,-19075568,73432,BREACH
54.0,TraderOne,Tick,311,321,-10,10,147300,147300,5002,-28702,-28702,OK
54.0,TraderTwo,Tick,0,10,-10,0,147300,147300,294,1468706,-4294,OK
54.0,TraderThree,Tick,130,107,23,107,147300,147300,6968,-19075568,73432,BREACH
54.25,TraderOne,Tick,311,329,-18,18,147700,147300,4884,-27784,-31384,OK
54.25,TraderTwo,Tick,0,10,-10,0,147700,147300,294,1468706,-6294,OK
54.25,TraderThree,Tick,130,107,23,107,147700,147300,6968,-19075568,78032,BREACH
54.562,TraderOne,Tick,311,329,-18,18,147700,147200,4884,-27784,-31384,OK
54.562,TraderTwo,Tick,0,10,-10,0,147700,147200,294,1468706,-5294,OK
54.562,TraderThree,Tick,130,107,23,107,147700,147200,6968,-19075568,65032,BREACH
